company,scooter,trips,total_duration,total_distance,used_frequently
Lime,PoweredDFGX5ASQESXIW,54,1067.483333333,195141.84,False
Lime,PoweredHI5KWQSV2YQ54,55,1019.366666667,131086.332,False
Lime,Powered2ZHHJZRTRVPV3,55,839.6833333333,375894.3792,False
Lime,PoweredIQUJNUMYLCAWO,55,815.6166666663,28564.0272,False
Lime,PoweredY7KL2S4MUAJXQ,55,1110.766666667,36248.6448,False
Lime,PoweredM7FYDK2WAMWK7,56,1015.4,67455.4176,False
Lime,Powered2BI5UAE4DXYPF,56,1050.4666666663,344212.6608888884,False
Lime,PoweredHUTIYDVCEJSD7,56,896.1166666666,296210.3088,False
Lime,PoweredB25TTMIFKVFJQ,56,641.0,258963.9856491543,False
Lime,PoweredXT74HFLTRVCM2,56,667.7333333333,207995.1641244814,False
Lime,PoweredP5IOOPFILEFAF,57,734.4,420898.7532676187,False
Lime,PoweredZTM25VZMQ7JXP,57,1311.6833333341,65951.1264,False
Lime,PoweredBHCHLC7NPZNBA,57,768.5999999997,29501.2656,False
Lime,PoweredCGMQXRU4QVBDB,57,667.0166666671,21213.7752,False
Lime,PoweredRE2XDI4GQOMTO,58,863.7166666667,133643.6396048842,False
Lime,PoweredA42OYKMZEWK67,58,1035.0,476058.9386522684,False
Lime,PoweredT7IXVPUS7FV3C,58,859.05,148930.007381255,False
Lime,PoweredRLAIAZWUXOUWD,58,544.9333333325,134623.248,False
Lime,PoweredMWC4FA2XEYA3C,58,1111.9166666666,28701.7968,False
Lime,PoweredAE3OACNUTMDUK,58,718.366666667,26259.7392,False
Lime,PoweredS6IAEOXBF277M,58,865.5833333332,104040.7296,False
Lime,Powered6PLOLGBTHDPWE,58,634.9,135612.5334913325,False
Lime,PoweredDKDPY7JDBC6J4,59,1323.9666666666,37436.4504,False
Lime,PoweredKCCKN6QABOY4U,59,829.9999999999,82090.4688,False
Lime,PoweredURRSGSUBQPDSJ,59,740.0666666666,262195.9896,False
Lime,PoweredSQLFMDGBRPJUD,59,934.0,313535.9173990519,False
Lime,Powered54UP7A53OUKI2,59,1369.8499999998,38028.0672,False
Lime,PoweredI2DGOBYDMINAT,60,742.7999999999,174569.1025001344,False
Lime,PoweredWVFVTYLWIVLI7,60,811.0833333331,348417.6792,False
Lime,PoweredUIQEHUS3H5NCM,60,911.7666666667,238551.252,False
Lime,PoweredYUPFCJRRNOAZF,60,875.6333333332,310379.4571704122,False
Lime,PoweredCKT7IMUCI7EVD,60,878.9333333329,141858.8496,False
Lime,PoweredELF4OPHYA3YFG,61,1502.6166666672,261403.0008,False
Lime,PoweredIVE6QY22CM6PZ,61,874.6,174963.5568,False
Lime,PoweredCWXK24WKJWRXP,61,1085.2499999995,137884.8744,False
Lime,Powered5Y34BCJO374WL,61,676.5166666665,110968.2312,False
Lime,PoweredY73AMEO5ZNOEN,61,713.9833333336,28319.8272,False
Lime,Powered65R5XLCJYJDNU,61,819.1833333335,272276.8728,False
Lime,Powered7I35LIEMYFINY,61,999.766666667,331043.2968,False
Lime,PoweredNLHIAO4QF6KYF,62,1020.7166666667,75770.2632,False
Lime,Powered2SGBX5PT3ER3C,62,719.216666667,197507.185876956,False
Lime,PoweredOLITMYBPIYQLP,62,762.7999999998,106477.4064,False
Lime,Powered3KQGTY5VYWTO3,62,785.9666666665,301307.2773633433,False
Lime,PoweredGI5OMRWPRDANJ,62,845.7333333334,332506.1480636593,False
Lime,Powered6XCHFWBK5RNMV,63,966.8333333333,298228.692,False
Lime,Powered4RBFZZO2MHYPL,63,1135.1833333338,179196.2445227016,False
Lime,PoweredTF2QK3CJENC3I,63,1181.0666666663,263293.1195853723,False
Lime,PoweredYVMUQIM2CMM2M,63,896.8333333328,181687.0536,False
Lime,PoweredASKNMUV5I3WAU,63,1252.7166666667,180915.4296,False
Lime,PoweredEC42WHH6SDH72,63,1026.35,124138.8991530286,False
Lime,PoweredB3YZ6RL773UX7,63,1322.9833333327,287123.5272,False
Lime,Powered5L3EJSIAXTGBH,63,506.7833333329,140248.932,False
Lime,PoweredZMW2T7AWN6QFF,64,1240.7499999998,426606.3802819313,False
Lime,PoweredWFKOGT53GFOAL,64,897.6166666664,71774.4192,False
Lime,PoweredRELUASYMSEUWE,64,1745.5833333339,161082.8592,False
Lime,PoweredNF6FTNQRGM4LT,64,1154.1500000002,236077.3164761396,False
Lime,PoweredDZ27SNQXZBYLY,64,891.4333333336,35319.6216,False
Lime,PoweredIQSL3OJBUH2Q6,64,1116.2166666669,33249.4128,False
Lime,PoweredG3I4URKVNYQJD,64,1089.0333333334,47768.1696,False
Lime,PoweredOX3J7UPLB356D,64,958.7833333331,394654.4088,False
Lime,PoweredHCMKOES4SSQHZ,65,798.6,239110.5214542636,False
Lime,PoweredXEIYPGHXQ3N67,65,846.433333333,212895.4783049694,False
Lime,PoweredPGPM6EARA5AO4,65,1076.55,131708.9304,False
Lime,PoweredQPPZNSUIXWYSN,65,955.4666666665,30439.98,False
Lime,PoweredDGVRIYHXJVPI6,65,944.0,375256.4725674785,False
Lime,PoweredVCKCE33PVQZBS,65,886.85,152550.0192,False
Lime,PoweredCC6H64WXVRNK6,65,1184.1000000005,372252.8377199103,False
Lime,PoweredOWJUZDOQ5C6BT,65,954.9666666668,27411.8832,False
Lime,PoweredDLKVFY6DNOBDV,65,1567.8833333328,201360.0408,False
Lime,PoweredVT643WAVOAOYC,65,857.1166666668,27909.6216,False
Lime,PoweredLRUNZKBZJN7PB,65,881.2166666665,32093.6112,False
Lime,PoweredBMKFWMFTAEULO,66,1014.4666666666,183069.168,False
Lime,PoweredRFEOIJYNEL3PL,66,1187.9833333329,180199.896,False
Lime,Powered3QAIKW336YAB4,66,1356.8666666672,156033.4224,False
Lime,PoweredU56MGYND6UD32,66,815.2333333335,25779.0696,False
Lime,Powered3DLHOOUEGOTBG,66,914.0,635338.7964151213,False
Lime,Powered36EJV32FS37NJ,66,1243.6166666667,542270.3088,False
Lime,PoweredETXRSMCKYBUXI,67,1344.5500000001,418745.5908877339,False
Lime,PoweredMFIM2YALMBKHD,67,1105.1166666668,416795.8778503993,False
Lime,PoweredVTGLAMWLBZQXK,67,911.4666666664,211522.1472,False
Lime,PoweredTAUULGNY3EXH2,67,741.45,167677.8744,False
Lime,PoweredHULLRORHWWNBR,67,971.1166666661,335697.0216565862,False
Lime,PoweredR2TAC22OZUUVD,67,922.9166666664,390527.4882518719,False
Lime,PoweredTJJMQDGYWZVS2,68,1283.6666666669,196997.928,False
Lime,PoweredS3JONFXNAAT2C,68,1019.3333333331,33026.2992,False
Lime,PoweredJ55G74JKHPWOG,68,1069.9333333333,98954.3088,False
Lime,Powered3HJPPUNVYGL45,68,1205.6166666666,279640.8849293406,False
Lime,PoweredBV42LPYJGVBL4,68,1168.2999999998,43491.912,False
Lime,Powered55UFSKAA5SHZ4,69,919.7500000001,34864.8528,False
Lime,PoweredMJUOHBIFZCPKQ,69,1196.0666666667,158479.9104,False
Lime,PoweredR7GY4RMYPSSCR,70,1121.9500000002,153449.1912,False
Lime,Powered3COAIGMESMTYD,70,1161.0166666673,315745.128,False
Lime,PoweredSRWOVMD33IFX2,70,1069.7166666668,207216.5592,False
Lime,PoweredT7YVE7XBBP2LB,70,1092.133333333,299564.1046547239,False
Lime,Powered2PZHBAB7ENUL4,70,1189.8500000001,48301.656,False
Lime,Powered6KGCGRT5ZWCWG,70,924.9333333338,28682.5944,False
Lime,Powered3LDDJBCGRKGQM,70,1107.0333333324,450929.8368,False
Lime,PoweredDZB5NI66PWMR4,71,949.0666666668,375084.1656,False
Lime,PoweredSSM5AWADCWFZA,71,712.3666666664,26333.7528,False
Lime,PoweredJJ6TGMGDXPFBK,71,1031.5000000002,69914.6941848174,False
Lime,PoweredWTD4JXI23Z2LA,71,1353.7499999992,40508.2248,False
Lime,PoweredHVNBCBQAWFTPS,71,1015.283333333,427839.2856,False
Lime,PoweredUWLZ32JTQZWD4,71,1152.4666666664,112716.5928,False
Lime,Powered5I7KTDTBSAZBG,71,1008.0,474652.8936788244,False
Lime,PoweredB3JE7KZRZOEDC,72,1140.8500000003,181162.884,False
Lime,PoweredJWQRCCLDFYYH2,72,826.3833333337,170066.22,False
Lime,PoweredF6BCS2V3MMICJ,72,886.5833333332,195068.3322486321,False
Lime,PoweredFN5ME2LES6Y4O,72,1348.3166666666,360688.2997703067,False
Lime,PoweredCPYYZZ4YDZMIY,72,1424.2833333332,453862.5912,False
Lime,PoweredVH5GQFMEIDYL7,72,1039.3166666666,351063.8933058299,False
Lime,PoweredPDF7YGBAFG5W3,73,1249.516666667,146997.3624,False
Lime,Powered3ED4TWSERVGTU,73,983.9833333331,158642.6472,False
Lime,Powered34HPJ7KMFXQFA,73,1041.1833333332,403157.8272,False
Lime,PoweredBJNWRVWSZEGQC,73,1495.9166666662,201709.296,False
Lime,PoweredIPC6WR4D2WDY7,73,1176.2333333337,254794.1584541485,False
Lime,PoweredK4TL3TB75SOHQ,73,1602.65,420237.672,False
Lime,PoweredYQ6W7ZZHZTRUD,73,1212.8666666669,157059.1296,False
Lime,PoweredFDOKROHDUBAK3,73,1413.3666666664,182872.8662992834,False
Lime,Powered2QTOFIQINRR6M,73,1097.2666666669,467018.5992,False
Lime,PoweredMHGQUNVMO3LKW,74,1013.6999999998,157562.1936,False
Lime,PoweredUWS2EWKUNBOA7,74,971.6000000001,225574.0952432782,False
Lime,PoweredICTPU647223BC,74,856.3333333337,128000.0088,False
Lime,PoweredCZ3KVVNYCWDW7,74,810.0,349888.5297519071,False
Lime,PoweredHGGGLCP6XSIMP,75,866.8166666671,106511.3832,False
Lime,Powered4NJJEU6ZJTDB2,75,1120.4166666668,423191.1150606286,False
Lime,PoweredA2NJFVJD4L3ES,75,973.883333333,424322.268,False
Lime,PoweredCO3IKTWMNXGI2,75,1020.2666666669,122396.6720135025,False
Lime,Powered4CP3VIBFH24BE,75,943.6166666671,459091.6763943493,False
Lime,PoweredK4ROWMTMBSC2I,75,1028.3500000001,68587.0152,False
Lime,PoweredRQTFW7FJNFPNJ,75,1077.6333333335,406359.888,False
Lime,PoweredHDFSR2UQQUUT3,75,1572.3499999998,437055.7368,False
Lime,Powered6PIVYNFJLQVYL,76,1210.7666666661,243385.1688,False
Lime,PoweredMBYRGTFM2QXWI,76,968.8500000001,65149.0272,False
Lime,PoweredIVMV3FHEDYV6J,76,1143.3999999999,56192.1826251202,False
Lime,PoweredF373JJDJRLUVK,76,1360.7999999998,434120.070988611,False
Lime,PoweredHMVNSTCAY3NES,76,1217.2833333341,43676.0112,False
Lime,PoweredH3GTAJWUORA6K,77,962.0166666664,384391.6512,False
Lime,Powered3R37VFAQJ7GTV,77,1055.9500000001,91291.3512,False
Lime,Powered5TA5VVHXTRX25,77,1053.2333333332,143818.7376,False
Lime,PoweredVCPDGMUMTUXOC,77,1202.6166666668,420306.5688,False
Lime,PoweredPSAPWL4P7RAOY,77,1597.8499999999,175720.452,False
Lime,PoweredIMEBTJWG6Y5CA,77,1430.1333333334,241888.9536,False
Lime,PoweredMQPXEE77YOT2G,77,1211.5499999998,44046.9528,False
Lime,PoweredLODAWNL6AGDXU,77,1404.4999999999,122025.5352,False
Lime,PoweredTDSXRLIJ4XYQY,78,1251.7833333328,113125.2528,False
Lime,PoweredEXPZ2BAVF7DPF,78,1154.7000000001,454236.6024,False
Lime,PoweredE4I6NOX2CD7O3,78,1731.2666666659,489812.8968,False
Lime,PoweredLSKG3VE3DA4SH,78,1301.5833333332,246122.7768,False
Lime,Powered35KNTDDNHVG2V,78,1237.6499999997,393572.736,False
Lime,PoweredA7LQOCCODDSIC,79,1087.0000000002,412258.7664,False
Lime,PoweredPQJEO5JDQFGWC,79,1793.5666666668,548740.0464,False
Lime,PoweredJ2RNDMFHGMCRA,80,1084.2833333334,240097.3224,False
Lime,PoweredJZGUIE7QZVT7M,80,1778.0000000004,492461.2032,False
Lime,PoweredEG3HFFLMFCZ5W,80,1122.4666666667,349181.7137665085,False
Lime,PoweredDD3XJEU6PEMBV,80,861.1666666671,56551.5846774426,False
Lime,Powered4IRGILRSWBMZC,80,1173.6666666668,128882.4504,False
Lime,PoweredQ33TJFWE535GE,80,1199.1000000007,90697.5864,False
Lime,PoweredL4CIFAJA2N5O3,81,1241.4999999997,234370.9632,False
Lime,PoweredPNG5DX7S2X5QB,81,1080.6666666659,267070.3961720117,False
Lime,PoweredUCLK2G4J226JB,81,1291.8333333331,343719.0216,False
Lime,PoweredARDHXQEAXHFKH,81,862.6500000002,206358.6432,False
Lime,PoweredNQBODPHQNI4EK,81,1322.0999999993,283700.2344,False
Lime,PoweredZIR5EZCWIIFE5,81,1218.4000000004,503970.2496,False
Lime,PoweredLYW2EXJ6PHFTH,82,1793.6166666669,146347.6728,False
Lime,Powered7ASRDH4EJCUUZ,82,1014.3499999998,102680.7912,False
Lime,PoweredD5PN3ZXY3HSK7,82,984.4499999999,108297.3687148812,False
Lime,PoweredOF624WDIC6SY5,82,2840.1499999982,46290.8904,False
Lime,PoweredNJHY4U3JH3M7W,82,1630.4500000003,195187.3128,False
Lime,PoweredLJMCXGIZ3IYFX,82,1030.3666666667,109008.7296,False
Lime,PoweredAQIWOA3DDZLLF,83,1253.8166666668,202513.7064,False
Lime,PoweredLFDERUOTOAOKV,83,1383.5833333335,238714.8,False
Lime,PoweredTB6JVKPTKJCQL,83,1209.0499999998,399235.4954731964,False
Lime,PoweredE3SO3WAFOQXPT,83,1128.7,368912.8368,False
Lime,PoweredE3XJOCHH2WQ7Y,83,1194.7666666668,425568.972,False
Lime,PoweredX4QDPGJUXDAGF,83,1314.3333333333,525101.6104719448,False
Lime,PoweredQV7BCOUKL2MZG,83,1155.4333333341,78982.9224,False
Lime,PoweredTZG4LZCRMDM4N,83,1470.8666666663,289373.2344,False
Lime,Powered7OADUJ4PHM3JV,83,1344.1833333336,129705.5352,False
Lime,PoweredHDHHBVOS4YXTG,84,1301.7999999999,345327.1152,False
Lime,PoweredCIC7CFZMAH3TY,84,1140.8333333331,316571.4216,False
Lime,PoweredO3ECDDTOIY4QL,84,1129.8333333333,420405.7518187828,False
Lime,PoweredK2K7JQYOWEHKE,84,1169.5499999997,49591.8744,False
Lime,PoweredB2NAS4AKHW5DQ,84,821.8499999991,232850.0208,False
Lime,PoweredQJQTTSIEJ7IHR,85,1267.0500000002,284522.1456,False
Lime,Powered6IG7XXTA4EBYH,85,1597.6833333336,200766.5376,False
Lime,PoweredKYRMODTLIPCZU,85,853.3000000001,316379.4777712112,False
Lime,PoweredI74OVG63I5CKU,85,1315.1833333331,292436.0208,False
Lime,PoweredNC5UQYDL3KXPL,85,1325.1666666662,492723.2402696775,False
Lime,PoweredG3WOR5TA3QY3N,85,1074.0,463310.4403727383,False
Lime,PoweredJRZA5EE3CAOS4,85,1418.9166666668,475311.1477383467,False
Lime,PoweredLGCQYN2BOBMWI,85,1223.0499999997,161103.1383682676,False
Lime,PoweredMXTCDPN4ZIP6Y,85,1543.9499999999,163868.9513366935,False
Lime,PoweredGB3TL55ZTDB3V,85,1162.983333333,443312.2749788206,False
Lime,PoweredVVAW4BLIIQR3V,85,1285.5666666664,132720.4128,False
Lime,PoweredZ2PW4EYEQUK3N,85,1268.3833333335,292892.4912,False
Lime,PoweredPOKBBJYBJ2IZ4,86,1163.6833333323,149328.7896,False
Lime,PoweredMDBI6ITHZGRVW,86,1126.35,89762.0064,False
Lime,PoweredI5NSEK2GT26BB,86,1173.0833333336,263373.8655301746,False
Lime,PoweredNU3TYLT5YIIXW,86,1114.5500000005,400434.7632,False
Lime,PoweredQVY4J5WUDWHU6,86,1159.1833333327,440186.5170132264,False
Lime,PoweredUSLZ73XB77IDW,86,1897.8833333336,575495.0606575786,False
Lime,PoweredQLPNHW6DMIRR6,86,1505.3833333338,483970.4928,False
Lime,PoweredWADT2R7GCJUNZ,86,1161.25,36024.7248,False
Lime,PoweredYRQLJ5TIJG2TF,87,1217.4333333334,143648.2824,False
Lime,PoweredBCJBRMAPKCKTN,87,1081.8999999997,420736.3536,False
Lime,PoweredS42NPBYPM42HM,87,1511.5000000006,180941.1408,False
Lime,PoweredAA3ZQ7IPB7GAK,87,1262.3166666666,91555.5528,False
Lime,PoweredOPYI76ALKBK74,87,975.7333333335,110170.7376,False
Lime,PoweredGW2XWXPWOF6NH,87,1166.2333333339,256510.6464,False
Lime,PoweredYLKCGBN2M4QGQ,87,1367.8666666668,230842.4376,False
Lime,Powered4EY7FIDYJF4GS,87,1452.3,520589.3673708988,False
Lime,Powered5I4PFWS6Y6BWQ,88,1554.5666666667,510343.3846355733,False
Lime,PoweredN5Z3IDHCUKYSK,88,1203.5000000002,203037.5352,False
Lime,PoweredU27QIJ6GPFD7A,88,1371.7499999998,229129.2589941325,False
Lime,Powered26OJG6PEIY6XY,88,1439.1833333333,561289.44,False
Lime,PoweredWJ7UYHTVRPNZF,88,1347.6833333331,206008.9392,False
Lime,PoweredNWDSGAA3GWOEM,88,1172.7499999999,319328.5128,False
Lime,PoweredSFVAGQQBKBNGL,88,3865.7333333347,251281.0128,False
Lime,PoweredGBPIUGY3OXKZS,88,1261.5499999998,200590.3848,False
Lime,PoweredGETLWRNRFI4YX,88,1047.5666666669,161535.8376,False
Lime,PoweredL3KGGSTZQBPEK,89,1558.4166666673,416065.8672,False
Lime,PoweredIGDON5TKZ5FBK,89,1197.5833333328,456031.2,False
Lime,PoweredJBLMU22WHSYUD,89,1125.6833333336,320844.0888,False
Lime,PoweredWSIOOAEDBU7X3,89,1669.6166666664,186145.2288,False
Lime,PoweredZYLKUQ5ITXDLL,89,1716.1499999998,564556.7832,False
Lime,PoweredWDKYAUX4HMCQQ,89,1586.2333333316,23211.7392,False
Lime,PoweredUSFURVUIXCWGP,89,1244.6833333335,298299.580000294,False
Lime,PoweredHFF4HNY67I2BP,89,1165.4166666662,418618.3848,False
Lime,PoweredUU7YTEZUQTCQF,89,1264.0666666665,357386.6376,False
Lime,Powered7AQM6B2KMN3BL,89,1491.2,489312.9881321227,False
Lime,PoweredSS2HT4GJY33T6,90,2006.9999999999,658688.9186610967,False
Lime,Powered66CJUCEQ77HO6,90,1598.3833333333,526292.8128,False
Lime,PoweredCSEZ5B2SAJ7K4,90,1133.5333333336,219985.86,False
Lime,PoweredOCAWEGMKLTB43,90,1415.933333333,164084.712,False
Lime,PoweredV32PDVPZVU5TJ,91,1148.3499999998,218788.8048,False
Lime,PoweredC7VHQZ7EBFWTB,91,1493.9999999997,241831.7064,False
Lime,PoweredGP222QZT5KXM7,91,1572.6833333335,150060.3408,False
Lime,PoweredE37HPUOYH7YRY,91,2207.8,452711.0304,False
Lime,PoweredJEXD2NNX3J7FZ,91,1348.2333333332,107971.0584,False
Lime,PoweredWYHWZ2DFCMC55,91,1563.4666666669,145851.7584,False
Lime,PoweredZNMP333OPK2FX,91,1140.2499999998,465141.5511947581,False
Lime,PoweredCFNYZGZ4CG5JH,92,1334.9833333333,500762.9726557089,False
Lime,Powered6FLYYDRWRFCYS,92,1699.8500000002,472295.2512,False
Lime,PoweredDRXEWR7LKAFV3,92,1579.6833333332,404973.4774590239,False
Lime,PoweredJ7LPOP2NKDWYU,92,1845.8500000004,232476.2016,False
Lime,PoweredV7PNEZSDLOW4U,92,1157.6833333334,541200.768,False
Lime,PoweredM2TTXAG6ZKUNH,92,1526.8333333327,227281.944,False
Lime,PoweredMCOMTKK4Z4YHC,93,1268.5333333346,176625.9456,False
Lime,Powered3WOGYGLVBBY67,93,1369.0499999996,562211.0112,False
Lime,PoweredGYGRIZMXUTX62,93,1397.0833333338,324573.4344,False
Lime,PoweredCNXPOFO2KP5B3,93,1539.9666666668,505905.2952,False
Lime,PoweredDQAVW6EBD355G,93,1510.0833333333,498075.3957675531,False
Lime,PoweredWXBZ4QQ3JXGNS,93,1680.7999999999,594130.33126114,False
Lime,PoweredIOFQYYY7X7BDL,93,1479.1500000001,399797.988,False
Lime,Powered6733M6FK23LAA,94,1332.8833333333,100763.7696,False
Lime,PoweredUEYJC3G7DZEHP,94,1172.5166666668,145056.5472,False
Lime,PoweredVQNOQ7XBKSFLB,94,1431.2999999995,316205.1696,False
Lime,PoweredGJXGSI4SY2PDK,94,1277.9333333326,78772.0704,False
Lime,PoweredKNBMOKHZZVPOE,94,1615.95,210796.4232,False
Lime,Powered2TS7AXUR4EQLK,94,2037.266666667,293096.9232,False
Lime,PoweredZFWUIC4LTUABC,94,2225.8166666668,539159.6354420508,False
Lime,PoweredXYF25YKNYLHGX,94,1405.1166666667,487719.8424778626,False
Lime,PoweredOLKL4R3P6WDPM,94,1324.0999999999,524354.6758883755,False
Lime,PoweredPQ6FJEU7M2WV5,94,1343.0166666671,488324.5584,False
Lime,PoweredS7TAM7Z4KFNTU,94,1154.2666666667,192243.7584,False
Lime,PoweredYP4D4JH24KXMK,94,1638.7666666668,432315.0001368963,False
Lime,PoweredGZMWZ34RSVMAY,95,1968.0166666666,324509.2296,False
Lime,PoweredKTIQ2ZXJFPVKK,95,1435.333333333,534026.3030391692,False
Lime,PoweredARPZ4IQGCOQYP,95,1318.0000000002,333053.46,False
Lime,PoweredAOXKFP4URON4Q,95,1491.0499999996,483530.4118948536,False
Lime,PoweredUMQJ4BI6OHJ35,95,1728.2166666665,637342.1287100071,False
Lime,PoweredL2NJKRIRVOL5A,95,1733.5999999997,494434.8624,False
Lime,PoweredTWMFKHM5CUOIJ,95,1718.7500000002,164639.4541141521,False
Lime,PoweredF22KX5DOSQJYA,96,1392.2333333331,531154.4544,False
Lime,PoweredI6ZY4RI7U5G4P,96,1325.3500000005,202435.2384,False
Lime,PoweredHCK3FMEZU3ZLS,96,1373.5333333337,586458.8475438309,False
Lime,PoweredOJRDV6KNUG2LY,96,1465.8666666666,608115.9648,False
Lime,PoweredIAHDHPTE27U5R,96,1116.8500000002,221178.9407943982,False
Lime,Powered6GI6W3U3YC2Y5,96,1465.8166666665,415628.6675340902,False
Lime,PoweredMO6LZV5X5AY5X,96,1409.1833333331,610572.8644970077,False
Lime,PoweredFEVMEIUH6FCNG,96,1318.8499999999,405214.5192,False
Lime,PoweredAK22H37JMNBHA,96,1276.1166666667,534169.1409888706,False
Lime,Powered7EWXMKAWHJOUV,97,1767.4000000003,411713.1624,False
Lime,PoweredBBJY52G7QGAOS,97,1405.0833333331,467799.4296,False
Lime,Powered7NF6TLLE3VUL6,97,1248.7666666666,433359.672094662,False
Lime,PoweredG6OHR7ZKAGTYB,97,1521.566666666,276971.5704,False
Lime,PoweredNPIQBPS757EHG,97,1377.1500000003,5332969.9272,False
Lime,PoweredXAWTTKDPCXJWI,97,1561.0,541389.6391573839,False
Lime,PoweredINLHNEOC7O2SG,97,1883.4333333334,649870.7818988439,False
Lime,PoweredXHJJUHIQH5ORA,97,1253.8166666666,443073.2084059872,False
Lime,PoweredKLMMKZIHLRSDU,97,1471.5833333332,353836.4016,False
Lime,Powered25UE3EUVBN6RU,97,1554.0333333332,257097.3456,False
Lime,PoweredL6M2ZVR6R3XB2,97,1636.0,679343.1595878518,False
Lime,PoweredLC6S7FOSMBGTY,97,1740.5166666671,441205.5792,False
Lime,PoweredL5LCNHXZMYBYT,98,2107.7833333335,470613.9504,False
Lime,PoweredK5IDYEGG4T3GF,98,2046.9000000003,94103.4456,False
Lime,Powered7TCSRUBHEQYDP,98,1567.0,544174.4470591889,False
Lime,PoweredM6B64CXHTU4O6,98,1383.2500000005,296012.7959220719,False
Lime,PoweredFG5SZ3AVI3KHG,98,1398.4833333334,264156.72,False
Lime,PoweredRDIWBKXLTOTGB,98,1687.1666666667,564095.9304,False
Lime,PoweredQZYSADPAKZ4H3,98,2860.7499999998,113566.428,False
Lime,PoweredQAT2IRQJF2LR3,99,1675.7500000001,348393.3144,False
Lime,Powered2T2CB74PGKKH2,99,1583.0166666666,661992.4533645586,False
Lime,PoweredNGVUZ746BFKLC,99,1613.0833333336,624483.876,False
Lime,PoweredI5QIH3RINBDMM,99,1656.8999999998,273676.9788311759,False
Lime,Powered5IBC7GTJJ5Q7L,99,1221.4166666667,505003.8502610567,False
Lime,PoweredMOZL2LYROG3SU,99,1393.6166666668,170013.4872,False
Lime,PoweredPUGYE3ABS2BX2,99,1568.6666666665,140187.4824,False
Lime,PoweredLFS2H5VQHIS7Y,99,1234.0833333336,494684.1624,False
Lime,PoweredOI2OWTC2ROJQ4,100,1267.6833333333,449709.9998689693,False
Lime,Powered44LW63YSFCWPF,100,1390.1499999999,212339.6112,False
Lime,PoweredRV2WWDIEGZDIT,100,1699.4833333331,226520.6112,False
Lime,Powered7YWR5XUPHU2IT,100,3352.4166666656,473109.6792,False
Lime,Powered6C5AHXJAJKAX4,100,1270.7166666662,552683.568,False
Lime,PoweredN4X5DADBR7CVF,100,1961.9166666668,704692.6767127581,False
Lime,PoweredNFX3HHDLWDEH4,100,1537.1833333334,354312.3744,False
Lime,Powered6CNUM33L6PLLF,101,1330.6,485010.0919662099,False
Lime,PoweredFIJZBROEH4CID,101,1367.2833333333,543851.6544,False
Lime,PoweredLC22HE6RIAIP3,101,1888.0500000002,518166.2712,False
Lime,PoweredXFKBIJRQNO37M,101,1467.3666666664,511355.2705857961,False
Lime,PoweredVZ3RTQBKVFSX5,102,1356.8833333334,514526.208749633,False
Lime,PoweredUG2O3VTHVVO4K,102,1730.5166666667,392388.24,False
Lime,PoweredE3R5AY4GCXSHC,102,1402.25,516434.0088,False
Lime,PoweredXJOV2H2OLL33A,102,1367.55,288415.5735227978,False
Lime,PoweredGBSO3ZCUZQWTR,102,1428.0000000002,417427.353606712,False
Lime,PoweredKLSHS3ZTQUPQN,102,1618.6833333333,640914.1224,False
Lime,PoweredVW4GFFWK4OQLI,102,1410.1999999998,288534.8091123543,False
Lime,PoweredK6MZBKJSR2EZM,102,1618.0,641526.8085930418,False
Lime,PoweredKNMBN3XNKQSN6,103,1527.4833333334,179695.6944,False
Lime,Powered7AJ4WRGIBQEIP,103,1716.4499999997,349035.4848,False
Lime,PoweredA3QTVZIRTTPN5,103,1671.6000000005,578634.991205673,False
Lime,PoweredGSTPTLHHVDGC3,103,1391.3999999999,571138.3679545989,False
Lime,Powered4KLRNV2LOEDK5,103,1342.2999999998,522962.8008,False
Lime,Powered262V7ZGH6DLCJ,103,1809.533333333,400738.8938173173,False
Lime,PoweredMS5YW5NCNAKEP,103,1662.5333333331,662139.0655546105,False
Lime,PoweredAC75LKXR7K4AP,103,1152.3833333335,332525.2848,False
Lime,PoweredQOAPUJVMVUMFR,103,1440.7499999995,587699.1342162557,False
Lime,PoweredNBD5IWLESWYPF,103,1652.583333333,529337.4504,False
Lime,Powered3T4HZ7WJKB27M,103,1220.8166666666,586475.808,False
Lime,PoweredS3IVM6MC4V7V3,103,1846.3333333334,265835.1552,False
Lime,PoweredZQ7D6YSOBD3N4,103,1571.3833333332,564227.5516241516,False
Lime,PoweredTKA4UI6FLE57I,104,1670.633333333,181428.1824,False
Lime,PoweredRN5JXVGKH63FK,104,1847.6499999997,407953.692,False
Lime,PoweredKRF3SBT23GOHL,104,1984.0166666665,140006.196,False
Lime,PoweredJ2ZEW3VRV34OK,104,1744.0833333336,539197.0326142297,False
Lime,PoweredCBWURQ7ND2G5U,104,1716.8000000002,549408.0021858424,False
Lime,PoweredTM4WQQLA7MFNL,104,1724.9333333335,235263.8232,False
Lime,PoweredJICM2QRBLDUZI,105,1578.8833333333,177207.5073564282,False
Lime,PoweredX4STFZBVA6BFS,105,1585.9499999998,651277.6322775364,False
Lime,PoweredFM6ITKRPOWY43,105,1564.7166666661,592043.3256,False
Lime,PoweredUKETBTRXLSOTE,105,2378.7000000009,158462.9472,False
Lime,PoweredK6GSXKLNCLBST,105,1384.6000000001,243475.3176,False
Lime,Powered5Z4RRUUAM7WZ5,105,1288.2999999998,475276.3728,False
